window_label,event_name,page_path,page_title,occurred_on_replay_library,interaction_url,interaction_label,interaction_host,event_count,unique_users
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Q8gU2_2L5AE,Mawg,www.youtube.com,3,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Q8gU2_2L5AE,L2,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Q8gU2_2L5AE,1.74M,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Qt-tPFBF44k,Mawg,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=R3DZZ9xuUUk,960K,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Rp_8vzble-E,1.60M,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Suf_83LaaAg,HozzMidnight,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=U_mWgZF3Bvs,Don’t Call Me Shirley Tacticus Replays,www.youtube.com,3,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=ah_1SAeBttM,L2,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=doBjk8eUinI,Ulf,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=isMvZ_huR1w,Kitty Bebop,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=pAR6TjBvcVU,cpunerd (kharnage),www.youtube.com,3,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=pS0D8UQ_kv4,Mawg,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=pS0D8UQ_kv4,2.94M,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0OZSP8-gn7U,,www.youtube.com,3,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=fjBrAtXrOZI,GarviLoken,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Z2xM4hJ4udc,M2,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=_RpiTVyoI98,Kyle UK 40k,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=_RpiTVyoI98,L1,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=dgTNhzPZcXI,Yagyuu,www.youtube.com,3,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=i1YgoVnKY0c,Lyell,www.youtube.com,3,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=mdGcowa65mQ,M2,www.youtube.com,3,3
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/IrBhWwFkz5c,⭐ Meta Team,www.youtube.com,2,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0gQyyUSz0hA,,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=1aABdUSrvKk,Mawg,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=1cxu6gi0UFw,Mawg,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=6DNL9hyZAzo,1.72M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=7wltu4R6hbE,,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=EYd3fcq-Wx4,L1,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=JedfR5QadFc,2.50M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=NK5sd4-g5zg,2.19M,www.youtube.com,2,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=R3DZZ9xuUUk,Ulf,www.youtube.com,2,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=UeLI_8LDGAs,GarviLoken,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=a7NgeKIwGFY,JurassicKyle,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=doBjk8eUinI,L4,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=doBjk8eUinI,1.10M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=kWHcibwzhZo,Unessentials,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=ljw_rny1f5g,UltraBrother,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=mWtu5iEqsJc,1.66M,www.youtube.com,2,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=mnDoSbll_VM,1.80M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=rUJk1tltXmc,1.82M,www.youtube.com,2,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=s4VBvxSzPj0,Stringer de Los Redimidos,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=s4VBvxSzPj0,1.82M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=uKuTn0wRvpU,L4,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=wlqc3NPAc4E,Painhawk,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=wlqc3NPAc4E,1.80M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s103/,Guild Raid Season 103 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=rtEqdG50ss8,1.10M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=xsTygubUf3k,2.00M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Рейды гильдии 105-го сезона | Инфографика «Терминус Максимус»,false,https://www.youtube.com/watch?v=0OZSP8-gn7U,"1,30 М",www.youtube.com,2,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0gQyyUSz0hA,M1,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0gQyyUSz0hA,,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0m5N-GCmpKE,950K,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=2YA89zo_u1Q,L5,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=CNEOWyf4kpA,L4,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=LoL5L2SSLgA,L3,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=LoL5L2SSLgA,1.39M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Temporada 105 de la Incursión de Gremio | Infografías de Terminus Maximus,false,https://www.youtube.com/watch?v=LoL5L2SSLgA,Yagyuu,www.youtube.com,2,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Y74uUgSfZrw,,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=kX3ncIq8hIs,1.98M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=LRtGzA-RRMM,L4,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=MXPm2jXwR4c,1.30M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=UekSS6iakNE,GarviLoken,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=mdGcowa65mQ,,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=mnDoSbll_VM,1.80M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=oDwQz8YlLWQ,,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=oDwQz8YlLWQ,M1,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=wfLVf7Zso7Y,1.25M,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=wfLVf7Zso7Y,Stringer de Los Redimidos,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=yDOfO0aEwXY,UNDV jonowen,www.youtube.com,2,2
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/3kNT-gyAgOc,⭐ Meta Team,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/3woxpWMicUw,⭐ Meta Team,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/5vhyaTEyGp8,"961,000",www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/Noe0IiYGMME,⭐ Meta Team,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/OFi9QmOy7AU,⭐ Meta Team,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/T_hwsSxYxJo,Mawg,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/T_hwsSxYxJo,"Lav, Kari, Traj, Boss, Aesoth, Biovore",www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/nWoTFktMBok,Liquid Paper,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0TRTyZ9H5m0,1.00M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0gQyyUSz0hA,L5,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0lbFrOlJcDY,Mawg,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=12SB6y5r7LA,Mawg,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=12SB6y5r7LA,L2,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=1_aJsXDjF5E,Un4given,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=1_xHLgUeRA0,850K,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=1aABdUSrvKk,1.83M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=2YA89zo_u1Q,1.40M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=3bLTPzJu2_Y,Stringer de Los Redimidos,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=45WPpXb3k-E,,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=6KpLdTvORyo,1.50M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=6sqZ2CSOF_s,Kyle UK 40k,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=7mT0va16Hr4,Mawg,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=8GJ1o3JvhLE,1.50M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=9On7TATDb94,Un4given,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=AdOYEMc4DFQ,1.09M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=BS1zeKkJgpI,2.00M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Bmrpd-8RYkk,Un4given,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=CemyXtub9Lg,1.47M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Dc9jbz4_Tpk,L5,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Dc9jbz4_Tpk,,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=EYd3fcq-Wx4,,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Eo8Dan2RbNI,L2,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=FI4WukOzisc,M2,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=GoFX3ND0XEg,1.60M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=H74Pxb6cCJc,1.70M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=H74Pxb6cCJc,Don’t Call Me Shirley Tacticus Replays,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=HGXZcLf5Il4,944K,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=HkQKEEQXe58,M2,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=IgJ3Xe7cdWs,1.95M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=IgJ3Xe7cdWs,Loknar,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=IvNxEq3Lh74,Don’t Call Me Shirley Tacticus Replays,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=IvNxEq3Lh74,1.90M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=JedfR5QadFc,L3,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=K-a4aWF2-F4,1.30M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=M1ez3giLYYE,Jordan,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=NK5sd4-g5zg,Machiep,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Q8gU2_2L5AE,Jun 30,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=QKB70NiN4LQ,Painhawk,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=QUDrle-dxMg,Painhawk,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Qt-tPFBF44k,,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=R7zFXKNMwQs,800K,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=RsI6OJuyETU,2.62M,www.youtube.com,1,1
90 days (available 22 of requested 90),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=RsI6OJuyETU,Mawg,www.youtube.com,1,1
